# Labels for CHK002 (unused dependency) / CHK003 (missing dependency) findings
# on the §17 OSS validation set. `fp`/`tp` are ground truth; `deferred` records
# heuristic triage that still needs validation.
#
# Tab-separated columns (lines starting with # and blank lines are ignored):
#   slug          project slug from scripts/oss-clones.manifest
#   code          CHK002 | CHK003
#   target        stable JSON target field (was distribution for dep rules)
#   verdict       fp | tp | deferred
#   bucket        root-cause bucket for CHK003 fp or deferred; use - otherwise
#   note          short justification (how it was verified)
#
# Bucket vocabulary (CHK003 fp/deferred): map-gap | workspace-boundary | optional-import |
# dev-context | transitive-policy | metadata-gap
#
# scripts/oss-metrics.sh matches findings on (slug, code, target).
# Unlabeled findings are unknown; unknown and deferred block CHK002 FP gate.
#
# slug	code	target	verdict	bucket	note
typer	CHK003	tests/test_tutorial/test_subcommands/test_name_help/test_tutorial007.py:docs_src.subcommands.name_help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_subcommands/test_name_help/test_tutorial008.py:docs_src.subcommands.name_help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_subcommands/test_tutorial001.py:docs_src.subcommands	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_subcommands/test_tutorial001.py:docs_src.subcommands.tutorial001	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_subcommands/test_tutorial001.py:docs_src.subcommands.tutorial001	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_subcommands/test_tutorial002.py:docs_src.subcommands.tutorial002	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_subcommands/test_tutorial003.py:docs_src.subcommands	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_subcommands/test_tutorial003.py:docs_src.subcommands.tutorial003	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_subcommands/test_tutorial003.py:docs_src.subcommands.tutorial003	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_subcommands/test_tutorial003.py:docs_src.subcommands.tutorial003	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_terminating/test_tutorial001.py:docs_src.terminating	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_terminating/test_tutorial002.py:docs_src.terminating	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_terminating/test_tutorial003.py:docs_src.terminating	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_testing/test_app01.py:docs_src.testing.app01	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_testing/test_app01.py:docs_src.testing.app01.test_main	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_testing/test_app02.py:docs_src.testing.app02	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_testing/test_app02.py:docs_src.testing.app02.test_main	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_testing/test_app02_an.py:docs_src.testing.app02_an	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_testing/test_app02_an.py:docs_src.testing.app02_an.test_main	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_testing/test_app03.py:docs_src.testing.app03	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_testing/test_app03.py:docs_src.testing.app03.test_main	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_using_click/test_tutorial003.py:docs_src.using_click	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_using_click/test_tutorial004.py:docs_src.using_click	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/_internal.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/_internal.py:colorama	fp	optional-import	auto: optional try-import not treated as hard missing dep
werkzeug	CHK003	src/werkzeug/datastructures/auth.py:typing_extensions	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
werkzeug	CHK003	src/werkzeug/debug/__init__.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/debug/__init__.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/debug/__init__.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/exceptions.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/exceptions.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/formparser.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/http.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/middleware/dispatcher.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/middleware/dispatcher.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/middleware/dispatcher.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/middleware/http_proxy.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/middleware/http_proxy.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/middleware/http_proxy.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/middleware/lint.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/middleware/lint.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/middleware/lint.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/middleware/profiler.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/middleware/profiler.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/middleware/profiler.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/middleware/proxy_fix.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/middleware/proxy_fix.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/middleware/proxy_fix.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/middleware/shared_data.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/middleware/shared_data.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/middleware/shared_data.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/routing/exceptions.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/routing/map.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/routing/map.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/serving.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/serving.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/serving.py:colorama	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
werkzeug	CHK003	src/werkzeug/serving.py:cryptography	fp	optional-import	auto: optional try-import not treated as hard missing dep
werkzeug	CHK003	src/werkzeug/serving.py:cryptography.hazmat.backends	fp	optional-import	auto: optional try-import not treated as hard missing dep
werkzeug	CHK003	src/werkzeug/serving.py:cryptography.hazmat.primitives	fp	optional-import	auto: optional try-import not treated as hard missing dep
werkzeug	CHK003	src/werkzeug/serving.py:cryptography.hazmat.primitives	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
werkzeug	CHK003	src/werkzeug/serving.py:cryptography.hazmat.primitives	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
werkzeug	CHK003	src/werkzeug/serving.py:cryptography.hazmat.primitives.asymmetric	fp	optional-import	auto: optional try-import not treated as hard missing dep
werkzeug	CHK003	src/werkzeug/serving.py:cryptography.hazmat.primitives.asymmetric.rsa	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
werkzeug	CHK003	src/werkzeug/serving.py:cryptography.x509	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
werkzeug	CHK003	src/werkzeug/serving.py:cryptography.x509.oid	fp	optional-import	auto: optional try-import not treated as hard missing dep
werkzeug	CHK003	src/werkzeug/test.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/test.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/test.py:typing_extensions	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
werkzeug	CHK003	src/werkzeug/utils.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/wrappers/request.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/wrappers/request.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/wrappers/response.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/wrappers/response.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/wrappers/response.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/wsgi.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	src/werkzeug/wsgi.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	tests/conftest.py:ephemeral_port_reserve	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	tests/conftest.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	tests/middleware/test_http_proxy.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	tests/middleware/test_lint.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	tests/middleware/test_proxy_fix.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	tests/sansio/test_multipart.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	tests/sansio/test_request.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	tests/sansio/test_utils.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	tests/test_datastructures.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	tests/test_debug.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	tests/test_exceptions.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	tests/test_formparser.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	tests/test_http.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	tests/test_local.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	tests/test_routing.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	tests/test_security.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	tests/test_send_file.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	tests/test_serving.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
werkzeug	CHK003	tests/test_test.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
